word,SUBTLwf,nLet,nSyll,nPhon,coltNOrth,coltNPhon,old20,pld20,posBigram,isHomograph,isHomophone,WNsensecount
contractors,1.09803921568627,11,3,10,0,0,2.8,3.1,217,0,0,4
contracts,5.80392156862745,9,2,9,0,1,2.35,2.6,269,1,0,12
contradict,1.35294117647059,10,3,10,0,0,3.25,4.3,252,0,0,4
contradiction,1.47058823529412,13,4,12,0,0,3.35,3.9,131,0,0,3
contraption,1.47058823529412,11,3,10,1,1,2.7,3,442,0,0,1
contrary,8.90196078431373,8,3,8,0,0,2.8,3.45,302,1,0,7
contrast,2.09803921568627,8,2,8,1,1,2.55,2.6,270,1,0,7
contribute,3.80392156862745,10,3,10,0,0,2.95,3.6,252,0,0,4
contributed,1.68627450980392,11,4,12,0,1,2.9,4.05,261,0,0,4
contributing,1.13725490196078,12,4,12,0,1,3.05,4.1,238,0,0,5
contribution,4.37254901960784,12,4,12,0,0,2.9,4.05,252,0,0,5
contributions,1.96078431372549,13,4,13,0,0,3.25,4.3,90,0,0,5
control,130.627450980392,7,2,7,0,0,2.85,2.55,206,0,0,19
controlled,6.98039215686275,10,2,8,1,2,2.95,2.55,322,0,0,9
controller,1.29411764705882,10,3,8,1,2,3.25,3.25,255,0,0,3
controlling,4.43137254901961,11,3,9,0,0,3.35,2.65,300,0,0,9
controls,7.80392156862745,8,2,8,0,2,2.9,2.5,242,0,0,19
controversial,2.13725490196078,13,4,11,0,0,5,5,68,0,0,1
controversy,1.62745098039216,11,4,10,0,0,4.05,5.1,170,0,0,1
contusions,1.35294117647059,10,3,9,0,0,2.65,2.95,276,0,0,2
convenience,4.80392156862745,11,3,10,0,1,3.15,3.55,189,0,0,4
convenient,8.54901960784314,10,3,10,0,1,2.8,3.55,294,0,0,2
conveniently,1.49019607843137,12,4,12,0,0,3.8,4.6,122,0,0,1
convent,3.33333333333333,7,2,7,3,0,1.8,2.9,264,1,0,2
convention,12.3333333333333,10,3,9,0,0,2.25,2.2,589,0,0,5
conventional,3.03921568627451,12,4,11,0,0,3.2,3.15,132,0,0,7
conventions,1.49019607843137,11,3,10,0,0,2.35,2.3,277,0,0,5
conversation,49.8627450980392,12,4,10,0,0,2.8,2.7,280,0,0,1
conversations,5.58823529411765,13,4,11,0,0,3.3,3.2,86,0,0,1
converse,1.29411764705882,8,2,6,0,1,2.15,2.05,241,1,0,4
conversion,1.29411764705882,10,3,8,0,0,2.5,2.6,488,0,0,9
convert,3.11764705882353,7,2,6,2,2,1.8,2.2,316,1,0,12
converted,2.58823529411765,9,3,8,0,0,1.85,2.45,564,0,0,12
convertible,3.25490196078431,11,4,10,0,0,3.85,4.2,222,0,0,6
convey,2.66666666666667,6,2,5,1,0,1.85,2.3,209,0,0,7
convict,6.35294117647059,7,2,7,0,0,2.35,2.45,223,1,0,3
convicted,8.23529411764706,9,3,9,0,0,2.55,2.65,546,0,0,1
conviction,5.94117647058824,10,3,9,0,0,2.35,2.5,606,0,0,2
convictions,2.47058823529412,11,3,10,0,0,2.6,2.65,276,0,0,2
convicts,1.25490196078431,8,2,8,0,0,2.55,2.55,258,1,0,3
convince,18.7254901960784,8,2,7,0,0,2.7,2.45,294,0,0,1
convinced,20.8039215686275,9,2,8,0,0,2.7,2.65,440,0,0,3
convincing,6.92156862745098,10,3,9,0,0,2.7,2.65,455,0,0,2
convoy,3.54901960784314,6,2,5,1,0,2.45,2.95,123,0,0,4
cook,45.5686274509804,4,1,3,12,14,1.25,1.15,102,0,0,7
cooked,9.50980392156863,6,1,4,6,6,1.5,1.5,521,0,0,6
cookie,16.7058823529412,6,2,4,3,6,1.85,1.5,193,0,0,3
cookies,17.9019607843137,7,2,5,1,1,2,1.8,460,0,0,5
cooking,25.6274509803922,7,2,5,5,4,1.7,1.8,914,0,0,6
cooks,3.76470588235294,5,1,4,5,10,1.5,1.35,160,0,0,7
cool,195.882352941176,4,1,3,9,15,1.45,1,101,0,0,11
cooled,1.27450980392157,6,1,4,5,7,1.7,1.55,490,0,0,3
cooler,7.05882352941176,6,2,4,3,10,1.85,1.65,531,0,0,9
coolest,4.19607843137255,7,2,6,0,0,2.2,2,290,0,0,6
cooling,2.19607843137255,7,2,5,2,4,1.7,1.55,945,0,0,5
coop,10.3529411764706,4,1,3,11,15,1.3,1,107,0,0,2
cooped,1.58823529411765,6,1,4,5,5,1.8,1.55,458,0,0,0
cooperate,10.3529411764706,9,4,7,0,0,2.65,3.5,298,1,0,1
cooperating,2.13725490196078,11,5,9,0,1,3.2,3.65,468,0,0,1
cooperation,7.98039215686275,11,5,9,0,0,2.8,3.6,490,1,0,2
cooperative,2.03921568627451,11,5,9,0,1,2.85,3.65,370,0,0,5
coordinate,2.54901960784314,10,4,9,0,0,3.15,3.7,180,1,0,6
coordinated,1.07843137254902,11,5,11,1,1,3.3,4.55,212,0,0,7
coordinates,6.82352941176471,11,4,10,1,0,3.25,4.15,189,1,0,5
coordinating,1.11764705882353,12,5,11,0,1,3.95,4.85,234,0,0,5
coordination,1.17647058823529,12,5,11,0,0,3.4,4.55,248,0,0,4
coordinator,1.58823529411765,11,5,10,0,0,4,5.05,136,0,0,1
cop,86.1372549019608,3,1,3,18,30,1,1,18,0,0,3
cope,3.25490196078431,4,1,3,15,22,1,1,69,0,0,3
copied,2.50980392156863,6,2,5,2,1,1.9,1.9,404,0,0,4
copies,9.68627450980392,6,2,5,1,2,1.85,1.8,316,0,0,8
copilot,1.05882352941176,7,3,7,0,0,2.95,4.25,149,0,0,1
coping,1.03921568627451,6,2,5,3,5,1.7,1.7,364,0,0,4
copper,6.58823529411765,6,2,4,4,10,1.7,1.4,481,0,0,6
cops,84.1176470588235,4,1,4,9,12,1,1.25,70,0,0,3
copy,52.2745098039216,4,2,4,4,8,1.7,1.45,55,0,0,8
copying,1.29411764705882,7,3,6,0,0,1.95,2.1,837,0,0,5
coral,2.37254901960784,5,2,5,1,6,1.75,1.55,139,0,0,5
cord,7.01960784313725,4,1,4,10,19,1.3,1,101,0,1,6
cordial,1.2156862745098,7,2,6,0,0,2.6,2.8,295,0,0,4
cords,1.68627450980392,5,1,5,5,6,1.35,1.4,154,0,1,7
core,9.82352941176471,4,1,3,21,31,1,1,119,0,1,11
cork,2.86274509803922,4,1,4,12,12,1.4,1.2,105,0,0,7
corkscrew,1.11764705882353,9,2,8,0,0,4.1,4.7,184,0,0,2
corn,14.2156862745098,4,1,4,13,19,1.2,1,102,0,0,9
corner,52.5294117647059,6,2,5,1,2,1.7,1.7,529,0,0,14
cornered,2.29411764705882,8,2,6,0,1,2.65,2.15,533,0,0,4
corners,5.3921568627451,7,2,6,0,1,1.9,1.8,446,0,0,14
corny,3.96078431372549,5,2,5,3,4,1.85,1.65,131,0,0,1
corona,1.13725490196078,6,3,5,0,0,2.25,2.45,195,0,0,6
coronary,1.98039215686275,8,4,8,0,0,2.8,2.9,263,0,0,2
coronation,2.09803921568627,10,4,9,0,0,2.75,2.75,585,0,0,1
coroner,8.98039215686275,7,3,6,0,3,2.15,1.9,434,0,0,1
corp,1.29411764705882,4,1,4,8,11,1.55,1.3,92,1,0,1
corporal,15.7254901960784,8,3,7,0,1,3,3.55,257,1,0,3
corporate,10.2156862745098,9,3,7,0,1,2.85,3.2,286,1,0,4
corporation,7.70588235294118,11,4,9,0,0,2.7,3.45,471,0,0,2
corporations,1.98039215686275,12,4,10,0,0,3.15,3.6,154,0,0,2
corps,10.8823529411765,5,1,3,1,31,1.5,1,136,1,1,3
corpse,10.0980392156863,6,1,5,0,2,1.9,1.65,166,0,0,1
corpses,3.76470588235294,7,2,7,0,0,2.25,2.3,411,1,0,3
corpus,1.50980392156863,6,2,6,0,0,2,1.85,161,0,0,3
corral,2.33333333333333,6,2,4,0,1,2,1.95,214,0,0,4
correct,44.9411764705882,7,2,5,0,1,2.5,2.4,264,0,0,12
corrected,2.62745098039216,9,3,7,0,1,2.7,2.5,561,1,0,9
correction,3.19607843137255,10,3,7,0,1,2.55,2.55,597,0,0,7
corrections,1.45098039215686,11,3,8,0,1,2.75,2.75,257,0,0,9
correctly,6.05882352941176,9,3,7,0,1,3.3,3.4,287,0,0,1
correspondence,2.25490196078431,14,4,12,0,1,4.65,4.75,26,0,0,5
correspondent,2.15686274509804,13,4,12,0,1,3.9,4.6,61,0,0,3
corridor,5.56862745098039,8,3,6,0,1,3.3,1.85,242,1,0,1
corridors,1.01960784313725,9,3,7,0,0,3.6,2,279,1,0,1
corroborate,1.09803921568627,11,4,7,0,0,3.8,4.45,155,0,0,3
corrupt,5.31372549019608,7,2,5,0,1,2.75,2.6,211,0,0,8
corrupted,1.90196078431373,9,3,7,0,0,2.8,3.1,495,0,0,6
corruption,4.27450980392157,10,3,7,0,0,2.85,2.95,525,0,0,6
cortex,1.11764705882353,6,2,7,2,1,1.95,2.75,267,0,0,3
corvette,1.35294117647059,8,2,6,0,0,3,2.5,243,0,0,1
cosmetic,1.80392156862745,8,3,8,0,0,3,3.2,199,0,0,3
cosmetics,1.92156862745098,9,3,9,0,0,3.5,3.6,275,0,0,1
cosmic,3.6078431372549,6,2,6,0,0,2.45,2.5,137,0,0,2
cosmopolitan,1.15686274509804,12,5,12,0,0,5.25,6.6,71,0,0,4
cosmos,3,6,2,6,0,0,2.65,2.4,116,0,0,2
cost,54.921568627451,4,1,4,9,9,1.4,1.25,104,1,0,5
costing,2.3921568627451,7,2,6,3,2,1.85,1.85,985,0,0,3
costly,1.54901960784314,6,2,6,1,0,1.95,2.05,231,1,0,2
costs,15.7843137254902,5,1,5,4,1,1.6,1.8,161,1,0,6
costume,14.1372549019608,7,2,6,0,0,2.55,2.65,220,1,0,6
costumes,5.96078431372549,8,2,7,0,0,2.6,2.65,323,1,0,6
cosy,2.01960784313725,4,2,4,5,4,1.65,1.75,74,0,1,2
cot,2,3,1,3,20,34,1,1,20,0,1,3
cottage,5.29411764705882,7,2,5,0,1,2.25,2.15,264,1,0,1
cotton,14.1764705882353,6,2,5,0,7,2,1.8,250,1,0,5
couch,23.4705882352941,5,1,3,5,5,1.6,1.75,154,0,0,4
cougar,2,6,2,4,0,3,2.65,1.9,150,0,0,1
cough,8.7843137254902,5,1,3,4,17,1.7,1.35,104,1,0,2
coughing,4.92156862745098,8,2,5,0,2,2.35,1.8,881,1,0,2
could,1629.58823529412,5,1,3,1,10,1.85,1.4,103,0,0,0
council,16.921568627451,7,2,6,0,2,2.85,2.2,183,0,1,3
councilman,1.41176470588235,10,3,9,0,0,4.05,3.3,166,0,0,1
counsel,14.2352941176471,7,2,6,0,2,2.6,2.2,228,0,1,3
counseling,4.13725490196078,10,3,8,0,1,2.95,2.65,435,1,0,2
counsellor,2.58823529411765,10,3,7,0,0,3.6,2.55,181,1,1,3
counselor,9.92156862745098,9,3,7,0,0,3.25,2.55,160,0,1,3
counselors,1.43137254901961,10,3,8,0,0,3.55,2.95,201,0,0,3
count,89.9607843137255,5,1,4,2,4,1.8,1.8,138,0,0,12
countdown,3.52941176470588,9,2,7,0,0,3.7,4.3,158,0,0,1
counted,6.33333333333333,7,2,6,2,2,1.85,1.5,614,1,0,9
counter,13.9019607843137,7,2,5,1,2,1.9,1.55,500,0,0,13
counterfeit,3.07843137254902,11,3,8,0,0,3.7,3.7,118,1,0,3
countess,6.15686274509804,8,2,6,0,1,2.35,1.9,316,0,0,10
counting,21.4705882352941,8,2,6,2,1,1.9,1.6,995,1,0,10
countless,2.37254901960784,9,2,7,0,0,2.55,2.75,221,0,0,1
countries,10.5294117647059,9,2,7,0,0,2.9,2.85,358,0,0,5
country,161.843137254902,7,2,6,0,1,2.3,2.3,231,0,0,5
countrymen,1.62745098039216,10,3,9,0,0,3.65,3.75,147,0,0,2
countryside,3.52941176470588,11,3,9,0,0,4.25,4.45,117,0,0,1
counts,13.5490196078431,6,1,5,2,2,1.8,1.85,232,0,0,12
county,33.7647058823529,6,2,5,2,3,1.95,1.8,199,1,0,2
coup,2.6078431372549,4,1,2,4,50,1.6,1,61,0,1,2
couple,223.411764705882,6,2,5,0,1,1.75,1.8,241,0,0,9
couples,8.01960784313725,7,2,6,0,0,2,1.9,444,0,0,9
coupon,2.17647058823529,6,2,5,0,0,2.3,2.4,200,1,0,2
coupons,2.2156862745098,7,2,6,0,0,2.65,2.8,273,1,0,2
courage,23.6666666666667,7,2,4,0,0,2.3,2.85,251,1,0,1
courageous,3.15686274509804,10,3,6,0,0,3.3,3.5,189,0,0,1
courier,3.29411764705882,7,3,4,0,1,2.05,1.95,481,0,0,1
course,487.21568627451,6,1,4,1,14,1.85,1.05,159,0,1,13
courses,3.82352941176471,7,2,6,0,2,1.9,1.7,400,1,0,12
court,100.725490196078,5,1,4,1,16,1.85,1,110,0,1,14
courteous,1.2156862745098,9,3,6,0,0,2.8,2.8,215,0,0,2
courtesy,8.11764705882353,8,3,6,0,0,2.65,2.8,256,0,0,3
courthouse,4.41176470588235,10,2,7,0,0,3.2,2.95,167,0,0,2
courting,1.62745098039216,8,2,6,1,2,1.9,1.75,976,0,0,4
courtroom,8.37254901960784,9,2,7,0,0,3.75,3.35,183,0,0,1
courts,5.88235294117647,6,1,5,1,7,1.9,1.25,215,0,0,14
courtship,1.15686274509804,9,2,6,0,0,3.8,2.95,169,0,0,1
courtyard,2.13725490196078,9,2,8,0,0,3.55,3.65,194,0,0,1
cousin,48.843137254902,6,2,5,0,1,2.3,1.85,172,0,0,1
cousins,7.3921568627451,7,2,6,0,1,2.55,2.15,660,0,0,1
cove,3.25490196078431,4,1,3,13,12,1.1,1.2,68,0,0,2
covenant,6.68627450980392,8,3,8,0,0,2.9,3.15,253,0,0,4
cover,94.2745098039216,5,2,4,4,4,1.25,1.65,203,0,0,36
coverage,6.23529411764706,8,3,6,0,0,2.55,2.8,260,1,0,3
covered,31.6078431372549,7,2,5,0,4,1.9,1.75,515,0,0,27
covering,12.4313725490196,8,3,6,1,2,1.8,1.8,948,1,0,31
covers,9.37254901960784,6,2,5,3,4,1.7,1.7,243,0,0,36
covert,2.90196078431373,6,2,5,1,0,1.75,2.2,196,0,0,4
cow,25.5098039215686,3,1,2,21,24,1,1,23,0,0,4
coward,14.3921568627451,6,2,4,1,2,1.9,1.95,155,0,0,2
cowardice,1.7843137254902,9,3,6,0,0,3.9,3.5,214,0,0,1
cowardly,2.31372549019608,8,3,6,0,0,3.05,2.95,181,0,0,1
cowboy,18.9803921568627,6,2,4,0,0,2.7,2.8,106,0,0,3
cowboys,4.52941176470588,7,2,5,0,0,2.9,3.4,136,0,0,3
cowgirl,1.17647058823529,7,2,5,0,0,2.9,3.6,157,0,0,1
coworkers,1.43137254901961,9,3,7,0,0,3.35,4.3,234,0,0,0
cows,9.41176470588235,4,1,3,5,7,1.5,1.4,65,0,0,5
coy,1.72549019607843,3,1,2,15,18,1.15,1.35,16,0,0,3
coyote,3.62745098039216,6,3,5,0,0,2.8,2.15,123,1,0,3
coyotes,2.05882352941176,7,3,6,0,0,2.85,2.7,430,1,0,3
cozy,5.64705882352941,4,2,4,2,4,1.8,1.75,47,0,1,4
crab,6.90196078431373,4,1,4,5,6,1.55,1.3,41,0,0,11
crabs,3.17647058823529,5,1,5,3,1,1.6,1.6,131,0,0,12
crack,32.843137254902,5,1,4,4,12,1.6,1,183,0,0,24
cracked,9.64705882352941,7,1,5,2,6,1.75,1.4,526,0,0,16
cracker,5.76470588235294,7,2,5,2,3,1.85,1.75,412,0,0,5
crackers,5.66666666666667,8,2,6,0,0,2.1,1.95,274,0,0,6
cracking,5.94117647058824,8,2,6,1,3,1.85,1.7,852,0,0,17
crackling,1.3921568627451,9,2,7,0,0,2.7,2.5,542,0,0,5
cracks,4.92156862745098,6,1,5,1,5,1.85,1.4,202,0,0,23
cradle,2.84313725490196,6,2,6,0,0,1.9,1.85,263,0,0,10
craft,5.66666666666667,5,1,5,2,4,1.75,1.5,128,0,0,6
crafts,1.37254901960784,6,1,6,1,1,1.8,1.7,191,1,0,6
crafty,1.03921568627451,6,2,6,1,1,1.95,1.8,158,0,0,1
cram,1.50980392156863,4,1,4,5,12,1.35,1,53,0,0,4
crammed,1.09803921568627,7,1,5,1,2,1.95,1.6,470,0,0,4
cramp,2.80392156862745,5,1,5,3,3,1.55,1.55,154,0,0,7
cramps,1.68627450980392,6,1,6,4,2,1.7,1.7,155,0,0,7
cranberry,1.94117647058824,9,3,8,0,0,3.8,3.45,121,0,0,2
crane,33.6078431372549,5,1,4,4,9,1.65,1.1,182,0,0,6
crank,5.33333333333333,5,1,5,5,3,1.6,1.55,179,0,0,10
cranky,3.35294117647059,6,2,6,0,0,1.9,1.85,174,0,0,2
crap,61.7843137254902,4,1,4,7,8,1.35,1,49,0,0,3
craps,3.03921568627451,5,1,5,5,4,1.4,1.35,167,0,0,5
crash,28.6470588235294,5,1,4,3,7,1.65,1.2,167,0,0,18
crashed,10.4117647058824,7,1,5,3,4,1.75,1.6,561,0,0,13
crashes,2.19607843137255,7,2,6,2,2,1.85,1.9,446,0,0,18
crashing,6.29411764705882,8,2,6,1,3,1.95,1.85,836,0,0,14
crate,4.09803921568627,5,1,4,5,10,1.45,1.25,166,0,0,3
crater,2.58823529411765,6,2,5,1,5,1.7,1.4,552,0,0,3
crates,1.86274509803922,6,1,5,1,2,1.7,1.7,423,0,0,3
crave,2.07843137254902,5,1,4,5,6,1.55,1.5,155,0,0,2
craving,2.13725490196078,7,2,6,0,0,1.8,1.8,859,0,0,3
crawl,12.0392156862745,5,1,4,1,2,1.75,1.6,128,0,0,8
crawled,3.96078431372549,7,1,5,0,1,1.8,1.75,515,0,0,5
crawling,9.05882352941176,8,2,6,0,1,2,1.85,854,0,0,6
crawls,1.01960784313725,6,1,5,0,1,1.95,1.85,164,0,0,8
crayons,1.19607843137255,7,2,6,0,0,2.7,2.05,231,0,0,2
craze,1.01960784313725,5,1,4,4,12,1.65,1.05,128,0,0,5
crazed,2.09803921568627,6,1,5,0,2,1.85,1.65,401,0,0,3
crazy,272.274509803922,5,2,5,1,1,1.95,1.9,123,0,0,6
creaking,2.7843137254902,8,2,6,3,3,1.85,1.75,870,0,0,2
cream,48.7058823529412,5,1,4,1,10,1.65,1.3,118,0,1,8
creamed,1.6078431372549,7,1,5,2,3,1.7,1.6,490,0,0,5
creamy,1.17647058823529,6,2,5,2,5,1.8,1.65,146,0,0,2
crease,1.35294117647059,6,1,4,3,10,1.75,1.35,169,0,0,7
create,25.2745098039216,6,2,5,1,0,1.75,1.75,178,0,0,6
created,23.4313725490196,7,3,7,4,0,1.55,2.05,600,1,0,6
creates,3.84313725490196,7,2,6,1,1,1.8,1.9,485,0,0,6
creating,7.76470588235294,8,3,7,3,1,1.85,2,1003,0,0,6
creation,6.07843137254902,8,3,7,0,0,2.2,2.5,418,0,0,6
creative,10.7450980392157,8,3,7,0,1,2.5,2.75,329,0,0,2
creativity,1.88235294117647,10,5,10,0,0,3.4,4.8,91,0,0,1
creator,2.7843137254902,7,3,6,0,1,2.1,1.85,206,0,0,2
creature,21.4117647058824,8,2,5,0,1,2.45,1.95,232,0,0,3
creatures,12.5490196078431,9,2,6,0,0,2.7,2.1,226,0,0,3
credentials,3.25490196078431,11,3,10,0,0,4.4,3.85,97,1,0,2
credibility,3.19607843137255,11,5,11,0,0,3.85,3.8,79,0,0,1
credible,1.64705882352941,8,3,8,0,0,2.65,2.4,193,0,0,3
credit,45.8235294117647,6,2,6,0,0,2.4,2.2,117,1,0,13
credits,3.29411764705882,7,2,7,0,0,2.65,2.75,263,0,0,14
creed,2.52941176470588,5,1,4,6,13,1.6,1.2,192,0,0,2
creek,8.90196078431373,5,1,4,4,14,1.65,1.05,116,0,0,2
creep,11.2352941176471,5,1,4,2,8,1.75,1.35,119,0,0,8
creeping,2.74509803921569,8,2,6,0,1,2,1.8,850,0,0,5
creeps,6.41176470588235,6,1,5,1,3,1.8,1.6,143,0,0,10
creepy,11.1372549019608,6,2,5,1,3,1.9,1.75,138,0,0,2
cremated,1.90196078431373,8,3,8,0,0,2.3,2.85,479,0,0,1
crept,1.13725490196078,5,1,5,2,3,1.85,1.8,95,0,0,4
crescent,1.41176470588235,8,2,7,0,0,2.75,2.7,203,0,0,2
crest,2.09803921568627,5,1,5,3,8,1.7,1.45,125,0,0,7
crew,47.5294117647059,4,1,3,5,13,1.65,1,43,0,1,5
crews,3.27450980392157,5,1,4,2,6,1.85,1.35,97,0,1,5
crib,6.19607843137255,4,1,4,2,3,1.85,1.8,27,0,0,8
crick,1.82352941176471,5,1,4,7,14,1.6,1.25,169,0,0,3
cricket,2.82352941176471,7,2,6,0,0,1.95,1.95,202,1,0,3
crickets,1.37254901960784,8,2,7,0,0,2.2,2.55,198,0,0,3
cried,12.9803921568627,5,1,4,5,11,1.7,1.35,201,0,0,7
cries,6.98039215686275,5,1,4,3,9,1.5,1.45,274,0,0,12
crime,71.2352941176471,5,1,4,2,9,1.65,1.45,127,0,0,2
crimes,11.5686274509804,6,1,5,2,3,1.65,1.7,319,0,0,2
criminal,34.4705882352941,8,3,8,0,0,2.8,2.85,233,0,0,4
criminals,12,9,3,9,0,0,3.35,3.6,132,0,0,1
crimson,1.31372549019608,7,2,7,0,0,2.95,2.75,170,0,0,5
cripple,3.80392156862745,7,2,6,0,1,2.4,1.85,179,0,0,3
crippled,4.11764705882353,8,2,7,0,0,2.2,1.85,427,0,0,3
crisis,16.6470588235294,6,2,6,0,0,2,2.6,136,0,0,2
crisp,3.15686274509804,5,1,5,0,0,1.9,1.9,127,0,0,9
crispy,2.27450980392157,6,2,6,0,2,2.15,2.2,128,0,0,1
criteria,1.7843137254902,8,4,8,0,0,2.95,3.55,189,0,0,2
critic,3.76470588235294,6,2,6,0,0,2.4,1.95,156,0,0,3
critical,12.2549019607843,8,3,8,0,0,2.65,2.4,231,0,0,7
criticism,3.03921568627451,9,4,10,0,0,3.25,3.4,149,0,0,3
criticize,2.15686274509804,9,3,8,0,0,3.3,3.7,134,0,0,2
criticizing,1.31372549019608,11,4,10,0,0,4,4.5,183,0,0,2
critics,3.72549019607843,7,2,7,0,0,2.65,2.7,231,0,0,3
critter,1.27450980392157,7,2,5,0,2,1.9,1.8,450,0,0,1
critters,1.54901960784314,8,2,6,0,0,2.25,1.85,278,0,0,1
croak,1.15686274509804,5,1,4,3,10,1.75,1.15,105,0,0,4
crock,2.01960784313725,5,1,4,6,9,1.55,1.35,142,0,1,5
crocodile,2.25490196078431,9,3,8,0,0,4,4,147,0,0,1
crook,5.66666666666667,5,1,4,3,7,1.65,1.5,121,0,0,4
crooked,5.68627450980392,7,2,6,0,0,1.75,2.65,461,0,0,5
crooks,3,6,1,5,1,2,1.8,1.6,160,0,0,4
crop,4.86274509803922,4,1,4,7,7,1.5,1.45,39,0,0,12
crops,2.6078431372549,5,1,5,6,4,1.55,1.65,143,0,0,12
cross,55.0392156862745,5,1,4,3,3,1.7,1.75,122,0,0,16
crossbow,1.09803921568627,8,2,6,0,0,3.4,2.85,124,0,0,1
crossed,17.1372549019608,7,1,5,1,4,1.95,1.7,470,0,0,10
crosses,3.70588235294118,7,2,6,1,1,1.95,1.95,355,0,0,15
crossing,8.70588235294118,8,2,6,0,2,1.95,1.9,853,0,0,15
crossroads,2.13725490196078,10,2,8,0,0,3.65,3.5,68,0,0,4
crossword,1.74509803921569,9,2,7,0,0,3.15,3.6,115,0,0,1
crotch,2.74509803921569,6,1,4,1,4,1.9,1.95,145,0,0,3
crow,4.45098039215686,4,1,3,6,10,1.45,1.4,40,0,0,9
crowbar,1.29411764705882,7,2,6,0,0,2.9,3.55,128,0,0,1
crowd,37.3725490196078,5,1,4,2,9,1.75,1.45,113,0,0,6
crowded,8.94117647058824,7,2,6,1,0,1.9,1.9,458,1,0,5
crowding,1.11764705882353,8,2,6,1,1,1.95,1.95,843,0,0,5
crowds,3.50980392156863,6,1,5,1,2,1.85,1.85,133,0,0,6
crown,13.6862745098039,5,1,4,7,7,1.5,1.6,125,0,0,16
crowned,1.72549019607843,7,1,5,2,3,1.75,1.65,464,0,0,7
crowning,1.19607843137255,8,2,6,4,4,1.65,1.75,853,0,0,6
crowns,1.05882352941176,6,1,5,3,4,1.7,1.7,145,0,0,16
crows,2.76470588235294,5,1,4,6,11,1.4,1.05,125,0,0,9
crucial,4.58823529411765,7,2,6,0,0,2.8,2.4,163,0,0,3
crucified,1.54901960784314,9,3,8,0,0,3.1,3,329,0,0,4
crucifix,1.17647058823529,8,3,9,0,0,3.55,3.8,81,0,0,2
crucify,2.17647058823529,7,3,7,0,0,2.85,2.8,103,0,0,4
crude,3.03921568627451,5,1,4,1,9,1.9,1.2,88,0,0,7
cruel,18.3529411764706,5,2,5,0,0,1.95,1.9,97,1,0,1
cruelty,3.25490196078431,7,2,6,0,0,2.75,2.65,119,1,0,3
cruise,12.2745098039216,6,1,4,1,6,1.85,1.35,129,0,1,5
cruiser,3.17647058823529,7,2,5,1,0,2.2,1.85,322,0,0,3
cruising,2.7843137254902,8,2,6,1,1,2.35,1.85,826,0,0,4
crumb,1.80392156862745,5,1,4,0,10,2,1.5,81,0,0,6
crumble,1.3921568627451,7,2,7,0,0,1.75,1.75,129,0,0,3
crumbling,1,9,3,9,0,0,2.45,2.25,492,1,0,3
crummy,3.35294117647059,6,2,5,1,2,2.1,1.85,84,0,0,1
crunch,3.50980392156863,6,1,5,2,1,1.8,1.75,148,0,0,7
crusade,3.80392156862745,7,2,6,0,0,2.7,2.8,117,0,0,4
crusader,1.11764705882353,8,3,7,0,0,2.65,2.75,223,0,0,2
crush,16.8039215686275,5,1,4,3,5,1.8,1.65,105,0,0,12
crushed,8.45098039215686,7,1,5,4,4,1.8,1.75,497,0,0,10
crusher,1.09803921568627,7,2,5,2,1,2.05,1.9,383,0,0,1
crushing,2.72549019607843,8,2,6,2,3,2.1,1.85,815,0,0,10
crust,3.25490196078431,5,1,5,3,6,1.75,1.6,112,0,0,4
crusty,1.05882352941176,6,2,6,1,3,1.85,1.8,126,0,0,2
crutch,1.31372549019608,6,1,4,3,5,1.85,1.8,118,0,0,2
crutches,1.62745098039216,8,2,6,0,1,2.45,1.95,258,0,0,2
cry,65.6470588235294,3,1,3,5,7,1.7,1.15,6,0,0,12
crybaby,1.31372549019608,7,3,7,0,0,3.3,4.6,67,0,0,2
crying,53.1176470588235,6,2,5,4,4,1.85,1.75,319,0,0,15
crypt,1.37254901960784,5,1,5,1,3,2.1,1.6,56,0,0,1
cryptic,1.03921568627451,7,2,7,0,0,2.9,2.8,92,0,0,3
crystal,16.1372549019608,7,2,7,0,1,2.85,2.25,149,0,0,6
crystals,2.45098039215686,8,2,8,0,0,3.45,2.65,123,0,0,6
cub,2.09803921568627,3,1,3,12,17,1.1,1.1,13,0,0,4
cube,2.98039215686275,4,1,4,7,1,1.55,1.6,32,0,0,7
cubes,1.86274509803922,5,1,5,2,1,1.7,1.8,188,0,0,8
cubicle,2.56862745098039,7,3,8,0,0,2.75,2.75,110,0,0,3
cubs,2.2156862745098,4,1,4,8,4,1.25,1.6,34,0,0,4
cuckoo,2.96078431372549,6,2,4,0,1,2.95,2,95,1,0,3
cucumber,1.98039215686275,8,3,8,0,0,3.35,4.2,156,0,0,2
cuddle,2.15686274509804,6,2,5,3,3,1.75,1.45,186,0,0,3
cue,7.7843137254902,3,1,3,10,9,1.35,1,11,0,1,5
cuff,5.70588235294118,4,1,3,4,15,1.7,1.15,27,0,0,4
cuffs,5.2156862745098,5,1,4,1,5,1.85,1.65,35,0,0,4
cuisine,1.94117647058824,7,2,6,0,0,2.75,2.6,513,0,0,1
culinary,1.19607843137255,8,4,9,0,0,3.05,2.95,171,0,0,1
culprit,1.07843137254902,7,2,7,0,0,3,2.85,61,0,0,1
cult,4.45098039215686,4,1,4,3,3,1.7,1.6,51,0,0,5
